"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
147810,"Let's Dance",False,0,"en",0.0,"1950-11-29","After the war, Donald Elwood meets his former USO partner, Kitty McNeil. Kitty, now the widow of Richard Everett, has a little boy named Richie; and she is trying to evade her husband's grandmother's control. Serena Everett controls the family money, and she wants Kitty and Richie to live according to the customs and class of the Everett family.",0.0,112.0,"Betty Hutton","Fred Astaire","Roland Young","Ruth Warrick","Lucile Watson","Norman Z. McLeod","","",""
77710,"My Uncle Killed a Guy",False,0,"pt",2.0,"2004-12-12","Eder (Lázaro Ramos) is arrested after confessing the murder of a man. Duca (Darlan Cunha), a 15 years old boy who is Eder's nephew, wants to prove the innocence of his uncle, he's sure that his uncle confessed the crime to protect his girlfriend, Soraya (Deborah Secco), ex-wife of the deceased. Duca also wants to win the heart of Isa (Sophia Reis), a classmate who seems more interested in his best friend, Kid (Renan Gioelli). To be able to prove his theory, Duca gets help from Isa and Kid.",0.0,87.0,"Darlan Cunha","Sophia Reis","Lázaro Ramos","Deborah Secco","Dira Paes","Jorge Furtado","Jorge Furtado","Guel Arraes",""
19186,"The Parent Trap",False,0,"en",10.0,"1961-06-12","Hayley Mills plays twins who, unknown to their divorced parents, meet at a summer camp. Products of single parent households, they switch places (surprise!) so as to meet the parent they never knew, and then contrive to reunite them.",0.0,129.0,"Hayley Mills","Maureen O'Hara","Brian Keith","Charles Ruggles","Una Merkel","David Swift","David Swift","",""
76638,"Surviving Life (Theory and Practice)",False,0,"cs",1.0,"2010-09-16","Eugene, an aging man, leads a double life – one real, the other in his dreams. He goes to see a psychoanalyst, who tries to interpret the meaning of his dreams. Eugene finds a way of entering his dream-world at will and finds out about his childhood and what really happened to his parents.",0.0,105.0,"Václav Helšus","Klára Issová","Daniela Bakerová","Zuzana Krónerová","","Jan Švankmajer","","",""
376812,"Sultan",False,10400000,"hi",11.0,"2016-07-06","A biographical drama based on the life of fictional Haryana based wrestler & mixed martial arts specialist Sultan Ali Khan.",102000000.0,170.0,"Salman Khan","Anushka Sharma","Randeep Hooda","Amit Sadh","Kumud Mishra","Ali Abbas Zafar","","",""
207323,"The Olsen Gang in Deep Trouble",False,0,"da",0.0,"2013-10-09","New animation featuring the Olsen Gang, the legendary trio of small-time crooks with big money dreams.",0.0,80.0,"Martin Buch","Nicolaj Kopernikus","Kurt Ravn","Annette Heick","Esben Pretzmann","Jørgen Lerdam","Tine Krull Petersen","",""
29231,"The Immortals",False,50,"en",1.0,"1995-10-05","An elaborate heist unites 8 strangers in a simultaneous assault on targets all over the city- and explodes in a hailstorm of gunfire and high-speed chases in this powerful action-thriller.  Recruited by a Mafia nightclub owner (Eric Roberts), 4 teams launch a brutal cross-town attack to retrieve suitcases full of cash.  But as the violence escalates, the team members discover just who their real target has been all along - and the shocking truth they have in common.",83.0,98.0,"Eric Roberts","Joe Pantoliano","Tia Carrere","Tony Curtis","Clarence Williams III","Brian Grant","Kevin Bernhardt","",""
32150,"Undercover",False,0,"cn",1.0,"2007-01-01","Feng (Shawn Yue) is a former undercover cop whose post-assignment life has begun to rapidly disintegrate. Feng and former triad brother Fai (Sam Lee of Gen-X Cops) are caught using cocaine, and the ensuing melee leaves a police detective dead, with Fai fingered as the culprit. Fai must go on the run, but he no longer trusts Feng, who he believes may be leveraging their brotherhood for advancement in the police ranks.",0.0,84.0,"Shawn Yue","Sam Lee","Monie Tung","","","Siu-hung Chung","","",""
12715,"Firewalker",False,0,"en",5.0,"1986-11-21","A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.",11949484.0,104.0,"Chuck Norris","Louis Gossett, Jr.","Melody Anderson","Will Sampson","Sonny Landham","J. Lee Thompson","Robert Gosnell","",""
254526,"The Midnight After",False,0,"cn",6.0,"2014-02-07","A night like any other in the streets of Hong Kong: in the midst of the tangle of night-owls, cars and vendors, a group of passengers climbs aboard a minibus that is to take them from Mongkok to Tai Po. The group is as diverse as the city: there’s a young man on drugs, an arguing couple, a woman with prayer beads and a girl who has just fallen in love. And behind the wheel sits the chatty driver. But as the bus emerges from a tunnel, everything is suddenly quite still: the streets and buildings are all empty and there’s not a soul to be seen; it’s as if everyone has suddenly been swallowed by the earth. Only the millions of neon lights continue to blink, as if nothing has happened. The eclectic group of passengers seek refuge in a deserted café and discuss what they should do. Then they make an horrific discovery…",0.0,124.0,"Wong Yau-Nam","Janice Man","Chui Tien-You","Kara Hui","Simon Yam","Fruit Chan","Fruit Chan","Chan Fai-Hung",""
223202,"The Referee",False,0,"en",1.0,"2013-09-12","An ambitious soccer referee ends up handling a crucial match between two small Sardinian teams",0.0,96.0,"Stefano Accorsi","Geppi Cucciari","Jacopo Cullin","Francesco Pannofino","Benito Urgu","Paolo Zucca","","",""
29063,"The Biggest Fan",False,0,"en",0.0,"2002-01-01","Young girl (Kayla Amariah) falls in love with Chris Trousdale of popular boys band, Dream Street, in a sweet, highly comedic hand-holding romance.",0.0,93.0,"Kaila Amariah","Marissa Tait","Richard Moll","Pat Morita","Shanelle Workman","Michael Criscione","","",""
42073,"Gundress",False,0,"en",0.0,"1999-03-20","In 2100, the newly built Bayside City serves as Japan's premier international port. The Angel Arms Company is established by a former policewoman named Takako, to help wage war on terrorism with armed security suits. When the mayor is assassinated, the women of Angel Arms end up protecting the evil crime-lord Hassan, in hopes that his information will help bring down a global terror ring. Takako's back is to the wall as a band of criminals plot to kill Hassan, and the organization's leader is revealed to be the former lover of Angel Arms' own Alisa.",0.0,81.0,"","","","","","Katsuyoshi Yatabe","","",""
11862,"Father of the Bride Part II",False,0,"en",15.0,"1995-02-10","Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife, Nina, is expecting too. He was planning on selling their home, but that's a plan that -- like George -- will have to change with the arrival of both a grandchild and a kid of his own.",76578911.0,106.0,"Steve Martin","Diane Keaton","Martin Short","Kimberly Williams-Paisley","George Newbern","Charles Shyer","Nancy Meyers","Albert Hackett",""
36789,"Hook, Line and Sinker",False,0,"en",0.0,"1930-12-26","Two fast-talking insurance salesmen meet Mary, who is running away from her wealthy mother, and they agree to help her run a hotel that she owns. When they find out that the hotel is run down and nearly abandoned, they launch a phony PR campaign that presents the hotel as a resort favored by the rich. Their advertising succeeds too well, and many complications soon arise.",0.0,75.0,"Bert Wheeler","Robert Woolsey","Dorothy Lee","Jobyna Howland","Natalie Moorhead","Edward F. Cline","Tim Whelan","Ralph Spence",""
74082,"Rome, the other face of violence",False,0,"it",0.0,"1976-07-27","The story concerns a special undercover squad attached to the Rome police force and commanded by Inspector Betti. Through various episodic encounters, including the tragic shooting of Betti's partner, who is later attacked and savagely beaten in his wheelchair, a portrait emerges of a city immersed in violence, and to which violence is the only answer....",0.0,99.0,"Marcel Bozzuffi","Anthony Steffen","Ennio Girolami","Jean Favre","Roberta Paladini","Marino Girolami","Gianfranco Clerici","Vincenzo Mannino",""
70404,"First Shot",False,0,"en",0.0,"2002-08-11","No one knows why the army base was blown up until the President gets shot there during the memorial service for those killed, but he wasn't the only target.",0.0,116.0,"Mariel Hemingway","Doug Savant","Jenna Leigh Green","Wanda Cannon","Sebastian Spence","Armand Mastroianni","","",""
260666,"El Super",False,0,"en",0.0,"1979-04-28","Slice of life look at Roberto and Aurelia, Cuban exiles living in New York City with their 17-year-old daughter Aurelita. It's February, 1978; the winter is harsh, and for ten years Roberto's been the super of an apartment building, firing up the boiler, repairing windows, moving bags of garbage. He's homesick for Cuba, stuck in repetitive conversations about the Bay of Pigs, Castro, and life back home. He's too depressed to make love to Aurelia, and when his daughter thinks she's pregnant and he receives sad news from Cuba, he makes up his mind to quit the city for Miami. The decision gives him new life, he remembers Aurelia's birthday, and they have a party to celebrate.",0.0,90.0,"Raimundo Hidalgo-Gato","Zully Montero","Elizabeth Peña","Reynaldo Medina","","Leon Ichaso","","",""
31880,"The Pool Boys",False,0,"en",17.0,"2011-09-30","A pool boy and a gardener turn an empty mansion into a home for women who belong to the world's oldest profession.",0.0,84.0,"Efren Ramirez","Matthew Lillard","Brett Davern","Jennifer Walcott","Rachelle Lefevre","J.B. Rogers","","",""
99343,"Next Floor",False,0,"en",2.0,"2008-10-03","During an opulent and luxurious banquet, complete with hordes of servers and valets, eleven pampered guests participate in what appears to be a ritualistic gastronomic carnage. In this absurd and grotesque universe, an unexpected sequence of events destabilizes the endless symphony of abundance.",0.0,11.0,"Jean Marchand","Luc-Martial Dagenais","Neil Kroetsch","Emmanuel Schwartz","Warren 'Slim' Williams","Denis Villeneuve","Jacques Davidts","",""
76176,"Da Hip Hop Witch",False,0,"en",0.0,"2000-10-31","5 teenage rappers gets notice of a mysterious witch that supposedly lurks in the ghetto and those who are attacked by her gets a successful hip-hop career. In their search for the witch, they come across various rappers whom already been attacked and retells their experiences.",0.0,90.0,"Eminem","Vanilla Ice","Pras","Ja Rule","Mobb Deep","Dale Resteghini","","",""
31073,"West Bank Story",False,0,"en",0.0,"2005-01-01","A musical comedy set in the fast-paced, fast-food world of competing falafel stands in the West Bank... David, an Israeli soldier, falls in love with the beautiful Palestinian cashier, Fatima, despite the animosity between their families' dueling restaurants. Can the couple's love withstand a 2000 year old conflict and their families' desire to control the future of the chic pea in the Middle East?",0.0,21.0,"Ben Newmark","Noureen DeWulf","A.J. Tannen","Joey Naber","","Ari Sandel","","",""
691,"The Spy Who Loved Me",False,14000000,"en",17.0,"1977-07-07","Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.",185438673.0,125.0,"Roger Moore","Barbara Bach","Curd Jürgens","Richard Kiel","Caroline Munro","Lewis Gilbert","Christopher Wood","Richard Maibaum",""
19636,"Garam Masala",False,0,"hi",2.0,"2005-11-03","What happens when a good for nothing handsome hunk like Mac finds himself in possession of an empty flat and access to three gorgeous air hostesses, Priti, Sweety and Puja? Garam Masala! What happens when Mac, who is already engaged to Anjali, convinces each of the three girls that she is the one and only one for him? Garam Masala! What happens when Sam, once Mac's best friend and now his sworn enemy, threatens to reveal Mac's harem to Anjali? Garam Masala! What happens when all the girls land in the flat at the same time? Garam Masala!",0.0,142.0,"Akshay Kumar","John Abraham","Paresh Rawal","Rimi Sen","Rajpal Yadav","Priyadarshan","Priyadarshan","",""
253272,"The Mule",False,0,"en",10.0,"2014-03-10","In 1983, a naive man is detained by Australian Federal Police with lethal narcotics hidden in his stomach. After being apprehended, ‘The Mule’ makes a desperate choice... to defy his bodily functions and withhold the evidence – literally.",0.0,103.0,"Hugo Weaving","Angus Sampson","Ewen Leslie","Leigh Whannell","Georgina Haig","Tony Mahony","Angus Sampson","Leigh Whannell",""
18612,"The Desperate Hours",False,0,"en",18.0,"1955-10-05","Escaped convicts terrorize a suburban family they're holding hostage.",0.0,112.0,"Humphrey Bogart","Fredric March","Arthur Kennedy","Martha Scott","Dewey Martin","William Wyler","Joseph Hayes","",""
44552,"Bit by Bit",False,0,"sv",0.0,"2002-09-27","The story of J whose goal is to be world master at playing Nintendo. He struggles with his traditional Jewish family and non-Jewish girlfriend who demand that he grow up and get a job. Real problems arise when he awakes to discover that his right hand is missing.",0.0,85.0,"Sunil Munshi","Jan Malmsjö","Kjell Bergqvist","Bojan Westin","Eva Dahlman","Pontus Klänge","","",""
116776,"Dragon Ball: Mystical Adventure",False,0,"ja",2.0,"1988-07-09","Master Roshi has succeeded at the one mission he valued most: to train Goku and Krillin to become ultimate fighters. So, he arranges for them to test their mettle at a competition hosted by Emperor Chiaotzu. Not everyone's playing by the rules, however, as a member of the ruler's household schemes to use the Dragonballs to extort money and power from the royal. The wrinkle? The show's heroes are willing to put themselves on the line to stop him.",0.0,48.0,"Mitsuko Horie","Banjō Ginga","Hiroko Emori","Mayumi Tanaka","","Kazuhisa Takenouchi","","",""
114922,"Scrambled Beer",False,250,"en",0.0,"2007-03-10","After moving into a new house with his friend, Vladimir starts to notice that he awakes every day in a different week as if he has traveled trough time. Could it be the popular local drink -- beer with eggs?",0.0,88.0,"Diego Muñoz","Nicolás Saavedra","Javiera Díaz de Valdés","Manuela Martelli","","Cristobal Valderrama","","",""
55859,"Knock On Wood",False,0,"en",1.0,"1954-04-06","Ventriloquist Jerry Morgan has failed with another love affair. The reason: when the relationship reaches the point when it is time to discuss marriage, his doll Clarence becomes mean and jealous. His fiancée Audrey leaves him and Jerry smashes his two dolls, Clarence and Terrence. Morgan's dollmaker Papinek is member of a spy ring who has stolen the secret plans to the top secret Lafayette airplane. Since Morgan is leaving for Zurich the same night, he decides to use Morgan's dolls as a mailbox and hides the secret plan in the heads of the dolls. Another secret spy ring also wants to get their hands on Jerry's luggage and they *also* follow him. Eventually, Jerry is chased by both these organizations as well as the police, who suspects him of murder.",0.0,103.0,"Danny Kaye","Mai Zetterling","Torin Thatcher","David Burns","Leon Askin","Melvin Frank","","",""
11006,"Smokey and the Bandit",False,0,"en",14.0,"1977-05-26","A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.",126737428.0,96.0,"Burt Reynolds","Sally Field","Jerry Reed","Jackie Gleason","Mike Henry","Hal Needham","James Lee Barrett","Charles Shyer",""
292483,"Not Cool",False,0,"en",2.0,"2014-09-23","NOT COOL follows former prom king and college freshman Scott (Shane Dawson) who has just returned home for Thanksgiving break only to be dumped by his eccentric, long-term girlfriend. With his world turned upside down, Scott strikes an unlikely friendship with former classmate Tori (Cherami Leigh), an ugly duckling who blossomed in her first semester of college. Together, the two embark on an outrageous adventure through their hometown. But when Scott and Tori find their friendship turning into something deeper, they realize that a few months away may have changed them more than they realized.",0.0,90.0,"Shane Dawson","Cherami Leigh","Drew Monson","Michelle Veintimilla","Lisa Schwartz","Shane Dawson","","",""
48232,"Twin Sitters",False,0,"en",3.0,"1994-10-01","An evil business executive (played by George Lazenby), is releasing dangerous toxins and the Barbarian Brothers set out to stop his evil work.",0.0,93.0,"Peter Paul","David Paul","Christian Cousins","Joseph Cousins","Rena Sofer","John Paragon","","",""
98438,"Thou Shalt Laugh",False,0,"en",0.0,"2006-11-07","Seven of the funniest Christian Comedians on earth, and hosted by two-time Emmy Award winner, Patricia Heaton.",0.0,93.0,"Jeff Allen","Gilbert Esquivel","Patricia Heaton","Teresa Roberts Logan","Taylor Mason","","","",""
11918,"Superhero Movie",False,35000000,"en",14.0,"2008-03-27","The team behind Scary Movie takes on the comic book genre in this tale of Rick Riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",25871834.0,85.0,"Drake Bell","Sara Paxton","Leslie Nielsen","Christopher McDonald","Jeffrey Tambor","Craig Mazin","Craig Mazin","",""
17687,"The Public Enemy",False,0,"en",8.0,"1931-04-23","James Cagney star's as Tom Powers, a trouble-ridden individual who rises from the position of cheap thug to that of a powerful Prohibition gangster. When his best friend is murdered, Powers self-destructively seeks deadly retaliation.",0.0,83.0,"James Cagney","Jean Harlow","Edward Woods","Joan Blondell","Donald Cook","William A. Wellman","","",""
297721,"Gangnam Blues",False,0,"ko",4.0,"2015-01-31","A ""gangster noir"" set in the 1970s, when Gangnam, Seoul goes under development. Political powers and darker organizations collide as they seek to grab control of the influential and exclusive area.",0.0,135.0,"Lee Min-ho","Kim Rae-won","Jung Jin-young","Kim Ji-soo","Kim Seol-hyun","Yoo Ha","","",""
27418,"Next of Kin",False,12000000,"en",6.0,"1989-10-20","Truman Gates, a Chicago cop, sets out to find his brother's killer. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",15942628.0,108.0,"Patrick Swayze","Liam Neeson","Adam Baldwin","Helen Hunt","Bill Paxton","John Irvin","","",""
11362,"The Count of Monte Cristo",False,35000000,"en",19.0,"2002-01-23","Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",75395048.0,131.0,"Jim Caviezel","Guy Pearce","Richard Harris","James Frain","Dagmara Domińczyk","Kevin Reynolds","Jay Wolpert","",""
68972,"Claude Chabrol's High Heels",False,0,"fr",1.0,"1972-09-29","Jean-Paul Belmondo plays Paul, a former womanizer who marries the head of the medical department's ""unattractive"" daughter Christine because he thinks attractive women can't be trusted and make poor wives. A car accident leaves him bedridden and he begins to miss his playboy days, when Christine's bombshell sister Martine arrives and Paul decides he must have her. He begins drugging Christine at night so he can sneak out to kill of Martine's many suitors one by one.",0.0,0.0,"Jean-Paul Belmondo","Mia Farrow","Laura Antonelli","Marlène Appelt","Dominique Zardi","Claude Chabrol","Paul Gégauff","",""
72901,"Johnny Cool",False,0,"fr",0.0,"1963-10-01","A deported gangster trains an Italian convict to take over his operations in the U.S.",0.0,103.0,"Henry Silva","Elizabeth Montgomery","Richard Anderson","Jim Backus","Joey Bishop","William Asher","","",""
53519,"High and Dizzy",False,0,"en",0.0,"1920-07-11","A tipsy doctor encounters his patient sleepwalking on a building ledge, high above the street.",0.0,26.0,"Harold Lloyd","Roy Brooks","Mildred Davis","Wallace Howe","","Hal Roach","","",""
338312,"Argo 2",False,0,"hu",0.0,"2015-04-30","",0.0,0.0,"Lajos Kovács","Péter Scherer","Lukács Bicskey","József Kiss","Sándor Oszter","Attila Árpa","","",""
5816,"Waiter",False,0,"nl",8.0,"2006-09-28","Edgar works as a waiter in 'Het Westen', a restaurant. He is married and has a lover. His neighbors terrorize him with loud music and garbage. One day after he is mistreated by some customers he is sick of it all and goes to talk to his creator, the scenario writer.",0.0,95.0,"Alex van Warmerdam","Ariane Schluter","Jaap Spijkers","Mark Rietman","Thekla Reuten","Alex van Warmerdam","Alex van Warmerdam","",""
620,"Ghostbusters",False,30000000,"en",40.0,"1984-06-07","After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",295212467.0,107.0,"Bill Murray","Dan Aykroyd","Sigourney Weaver","Harold Ramis","Rick Moranis","Ivan Reitman","Dan Aykroyd","Harold Ramis",""
13054,"Rise of the Footsoldier",False,4000000,"en",20.0,"2007-09-07","Rise of the Footsoldier follows the inexorable rise of Carlton Leach from one of the most feared generals of the football terraces to becoming a member of a notorious gang of criminals who rampaged their way through London and Essex in the late eighties and early nineties.",0.0,119.0,"Ricci Harnett","Terry Stone","Craig Fairbrass","Roland Manookian","Coralie Rose","Julian Gilbey","","",""
105325,"How to Hook Up Your Home Theater",False,0,"en",4.0,"2007-12-21","Goofy tries to set up his new home theater in time for the big game, with disastrous results.",0.0,6.0,"Bill Farmer","Corey Burton","","","","Kevin Deters","","",""
102949,"Alive or Preferably Dead",False,0,"it",0.0,"1969-09-17","Two brothers, Monty and Ted, will inherit $300,000 if they manage to live together for six months.",0.0,101.0,"Giuliano Gemma","Nino Benvenuti","Sydne Rome","Julio Peña","Antonio Casas","Duccio Tessari","Giorgio Salvioni","Duccio Tessari",""
288126,"Comrades in Arms",False,0,"en",1.0,"1992-09-30","Men from Russia and the United States join forces to prevent a powerful drug ring from achieving global domination.",0.0,0.0,"Lyle Alzado","Rick Washburn","J. Christian Ingvordsen","Lance Henriksen","Steven Kaman","J. Christian Ingvordsen","","",""
87358,"Hornet's Nest",False,0,"en",0.0,"1970-09-08","An American commando who's the sole survivor of a parachute jump into WWII-era Italy leads a group of children in a campaign of sabotage against the Nazis.",0.0,110.0,"Rock Hudson","Sylva Koscina","Sergio Fantoni","Giacomo Rossi-Stuart","Jacques Sernas","Phil Karlson","","",""
43517,"This Is the Army",False,0,"en",1.0,"1943-08-14","In WW I dancer Jerry Jones stages an all-soldier show on Broadway, called Yip Yip Yaphank. Wounded in the War, he becomes a producer. In WW II his son Johnny Jones, who was before his fathers assistant, gets the order to stage a knew all-soldier show, called THIS IS THE ARMY. But in his pesonal life he has problems, because he refuses to marry his fiancée until the war is over.",0.0,121.0,"George Murphy","Joan Leslie","George Tobias","Alan Hale","Charles Butterworth","Michael Curtiz","Casey Robinson","Claude Binyon",""
409447,"Hairspray Live!",False,0,"en",6.0,"2016-12-07","A teenage girl living in Baltimore in the early 1960s dreams of appearing on a popular TV dance show.",0.0,120.0,"Maddie Baillio","Dove Cameron","Harvey Fierstein","Kristin Chenoweth","Garrett Clayton","Alex Rudzinski","","",""
10833,"Heartbreakers",False,35000000,"en",17.0,"2001-03-23","Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark.",0.0,123.0,"Sigourney Weaver","Jennifer Love Hewitt","Gene Hackman","Ray Liotta","Jason Lee","David Mirkin","Paul Guay","Stephen Mazur",""
12610,"Osmosis Jones",False,75000000,"en",11.0,"2001-08-07","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",13596911.0,95.0,"Chris Rock","Laurence Fishburne","David Hyde Pierce","Brandy Norwood","Bill Murray","Bobby Farrelly","Marc Hyman","",""
135286,"Watch Your Left",False,0,"fr",0.0,"1936-08-20","Roger, son of a farmer, wants to be a boxer, and gets his chance by filling in for a boxer's sparring partner. However, Roger does not know how to box and reads a rule book while in the ring.",0.0,13.0,"Jacques Tati","Max Martell","Louis Robur","Cliville","Jean Aurel","René Clément","","",""
185574,"Louis C.K.: Oh My God",False,0,"en",6.0,"2013-04-13","Filmed at the Celebrity Theatre in Phoenix, AZ on February 15th and 16th, 2013, Oh My God is Louis C.K.'s fifth stand-up special, his first for HBO since 2007's Shameless, and his first since winning a Emmy Award for writing on his acclaimed show on FX, Louie.  Performed in the round in front of a live audience, he discusses such topics as the food chain, animals, divorce, strange anecdotes, broken morality, murder and mortality.",0.0,58.0,"Louis C.K.","","","","","Louis C.K.","","",""
300706,"Let's Kill Ward's Wife",False,5000000,"en",18.0,"2014-12-23","Everyone hates Ward’s wife and wants her dead, Ward (Donald Faison) most of all. But when his friends’ murderous fantasies turn into an (accidental) reality, they have to deal with a whole new set of problems — like how to dispose of the body and still make their 3 p.m. tee time. Scott Foley's directorial debut, also starring Foley, Patrick Wilson, Amy Acker, and Nicolette Sheridan, is a blackly comic caper about helping a friend out of a bad relationship by any means necessary.",0.0,81.0,"Patrick Wilson","Scott Foley","Amy Acker","Donald Faison","Dagmara Domińczyk","Scott Foley","","",""
101342,"The Spousals of God",False,0,"pt",0.0,"1999-10-15","After receiving a visit from a messenger of God, a man (Joao Cesar Monteiro) wins his buddy's girlfriend (Joana Azevedo) through a roll of the dice.",0.0,150.0,"Rita Durão","João César Monteiro","Joana Azevedo","José Airosa","Manuela de Freitas","João César Monteiro","João César Monteiro","",""
17108,"Kung Fu Dunk",False,10000000,"en",15.0,"2008-02-07","Shi-Jie is a brilliant martial artist from the Kung Fu School. One day, he encounters a group of youths playing basketball and shows off how easy it is for him, with his martial arts training, to do a Slam Dunk. Watching him was Chen-Li, a shrewd businessman, who recruits him to play varsity basketball at the local university.",22896728.0,100.0,"Jay Chou","Charlene Choi","Eric Tsang","Wang Gang","Chen Bolin","Chu Yen-ping","","",""
22910,"The Big Bird Cage",False,0,"en",3.0,"1972-07-01","Grier and Haig are thieving mercenaries who engineer a prison break from the outside.",0.0,96.0,"Pam Grier","Anitra Ford","Candice Roman","Teda Bracci","Carol Speed","Jack Hill ","","",""
31003,"Modern Vampires",False,0,"en",10.0,"1998-10-19","A vampire hunter in southern California discovers that his son has been murdered by a gang of the undead and thus goes on a quest for revenge.",0.0,91.0,"Casper Van Dien","Rod Steiger","Kim Cattrall","Natasha Lyonne","Natasha Gregson Wagner","Richard Elfman","","",""
13153,"Rapid Fire",False,10000000,"en",5.0,"1992-07-24","College student Jake Lo is pursued by smugglers, mobsters and crooked federal agents after he witnesses a murder by a Mafia kingpin.",14356479.0,95.0,"Brandon Lee","Powers Boothe","Nick Mancuso","Raymond J. Barry","Kate Hodge","Dwight H. Little","Alan B. McElroy","",""
151652,"The Old Man",False,0,"ru",0.0,"2012-01-01","This is a survival story - a Hemingway's 'Old Man and the Sea' as if written for our days.",0.0,102.0,"Erbulat Toguzakov","Ordynbek Moldakhan","Isbek Abilmazhinow","Ondasyn Besikbasow","Erzhan Besikbasow","Ermek Tursunov","Ermek Tursunov","",""
326094,"Wiener-Dog",False,0,"en",10.0,"2016-06-24","Wiener-Dog tells several stories featuring people who find their life inspired or changed by one particular dachshund, who seems to be spreading a certain kind of comfort and joy. Man’s best friend starts out teaching a young boy some contorted life lessons before being taken in by a compassionate vet tech named Dawn Wiener. Dawn reunites with someone from her past and sets off on a road trip picking up some depressed mariachis along the way. Wiener-Dog then encounters a floundering film professor, as well as an embittered elderly woman and her needy granddaughter—all longing for something more.",0.0,88.0,"Ellen Burstyn","Kieran Culkin","Julie Delpy","Danny DeVito","Greta Gerwig","Todd Solondz","","",""
94818,"The Aggression Scale",False,0,"en",2.0,"2012-05-29","When out-on-bail mob boss Bellavance discovers that $500,000 of his money is missing, he sends four hardcore hit men to send a ""loud and messy"" message to the suspected thieves' families. But when the killers invade the Rutledge home, they'll meet the household's emotionally disturbed young son Owen. Owen has a history of violent behavior, knows how to make lethal booby-traps and is about to teach these thugs some deadly lessons in extreme vengeance.",0.0,85.0,"Ray Wise","Dana Ashbrook","Derek Mears","Jacob Reynolds","Lisa Rotondi","Steven C. Miller","","",""
65713,"Seven Old Men and One Girl",False,0,"ru",0.0,"1968-06-06","Lara Velichko is a young coach who's dreaming about coaching world champions but suddenly she's forced to train a group of a very grumpy old men.",0.0,81.0,"Svetlana Savyolova","Valentin Smirnitskiy","Boris Novikov","Aleksei Smirnov","Nikolai Parfyonov","Yevgeni Karelov","","",""
45871,"The Mission",False,0,"cn",2.0,"1999-11-19","Triad boss Lung (Eddy Ko), who has just escaped being killed in an assassination attempt hires the killers Curtis (Anthony Wong), James (Lam Suet), Mike (Roy Cheung), Roy (Francis Ng) and Shin (Jackie Lui) for his protection.",0.0,81.0,"Anthony Wong","Francis Ng","Jackie Lui Chung-Yin","Roy Cheung","Lam Suet","Johnnie To","","",""
32677,"Rescue From Gilligan's Island",False,0,"en",2.0,"1978-10-14","When a decaying Russian satellite crashes on the island, the Professor uses a key component for a barometer. With that device, he learns that a massive wave is going to swamp the island. In desperation, the castaways lash their huts together into one structure in order to have any chance to ride the disaster out.",0.0,95.0,"Bob Denver","Alan Hale Jr.","Jim Backus","Natalie Schafer","Judith Baldwin","Leslie H. Martinson","","",""
40900,"Elevator Girl",False,0,"en",1.0,"2010-02-13","A smart, uptight attorney and a disorganized yet passionate and creative woman meet in a stuck elevator, and sparks ignite instantly. Will opposites attract, or are they simply passing time before getting off on different floors?",0.0,90.0,"Lacey Chabert","Ryan Merriman","Hedy Burress","Jonathan Bennett","Patty McCormack","Bradford May","","",""
321068,"Mythica: A Quest for Heroes",False,0,"en",11.0,"2014-12-08","Stuck in a life of indentured servitude, Marek dreams of becoming a wizard. When she meets a beautiful priestess, Teela, in need of help, Marek escapes her master and puts together a team of adventurers - including Thane the warrior and Dagen the half-elf thief – and embarks on an epic quest to free Teela’s sister from orcs and ogres. After raiding the orc camp, the group learns that Teela’s sister has been taken into the mountains by a giant ogre. Escaping hellhounds and dragons on their dangerous journey, the team find themselves hopelessly outmatched by the man-eating ogre, and must unite all their talents to free the prisoners and escape with their own lives.",0.0,93.0,"Kevin Sorbo","Melanie Stone","Nicola Posener","Adam Johnson","Jake Stormoen","Anne K. Black","","",""
