"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
119283,"Parker",False,35000000,"en",25.0,"2013-01-23","A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",46216641.0,118.0,"Jason Statham","Jennifer Lopez","Nick Nolte","Michael Chiklis","Clifton Collins Jr","Taylor Hackford","John J. McLaughlin","",""
407172,"Summer Villa",False,0,"en",2.0,"2016-07-23","Although a successful romance novelist, Terry Russell hasn't had luck in her own love life. After a disastrous first date with cocky, hot-shot New York chef Matthew Everston, she retreats to her friend's French villa for the summer to finish her latest novel, with her reluctant teenage daughter in tow.",0.0,84.0,"Hilarie Burton","Victor Webster","Jocelin Haas","Cristina Rosato","Brittany Drisdelle","Pat Kiely","","",""
9028,"The Great Silence",False,0,"it",5.0,"1968-02-21","A mute gunslinger fights in the defense of a group of outlaws and a vengeful young widow, against a group of ruthless bounty hunters.",0.0,100.0,"Jean-Louis Trintignant","Klaus Kinski","Frank Wolff","Luigi Pistilli","Vonetta McGee","Sergio Corbucci","Sergio Corbucci","Mario Amendola",""
32480,"The Marquis of Grillo",False,0,"it",6.0,"1981-12-22","The marquess of Grillo is a good-natured, clever and women-loving man who is always inventing stories and cracking all types of jokes. The film tells the story of his life.",0.0,135.0,"Alberto Sordi","Paolo Stoppa","Flavio Bucci","Marc Porel","Giorgio Gobbi","Mario Monicelli","","",""
12123,"Chain Reaction",False,50000000,"en",28.0,"1996-08-02","Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.",60209334.0,107.0,"Keanu Reeves","Morgan Freeman","Rachel Weisz","Fred Ward","Kevin Dunn","Andrew Davis","J. F. Lawton","Michael Bortman",""
248507,"Superchondriac",False,0,"fr",12.0,"2014-02-26","Romain Faubert is a 39 year old, single, medical photographer... and a raging hypochondriac. His doctor and only friend Dr. Dimitri Zvenka thinks he knows the cure for Romain: dating! But with the arrival of freedom fighter Anton Miroslav, everyone might get more then they bargained for...",0.0,107.0,"Dany Boon","Kad Merad","Alice Pol","Jean-Yves Berteloot","Judith El Zein","Dany Boon","","",""
35017,"The Brothers Rico",False,0,"en",13.0,"1957-09-01","The Rico brothers are mobsters in the employ of syndicate head Sid Kubick. Richard Conte plays the one Rico brother who has forsaken crime. But the other Ricos (James Darren and Paul Picerni) haven't yet seen the light, causing a deep rift in the brothers' family bonds. Conte gets word that his brothers have been marked for murder, and tries to warn them.",0.0,92.0,"Richard Conte","Dianne Foster","Kathryn Grant","Larry Gates","James Darren","Phil Karlson","Lewis Meltzer","Ben Perry",""
109279,"Hearts and Armour",False,0,"en",0.0,"1983-09-21","Bradamante, a woman wearing an invincible suit of armor, is travelling the countryside at the time of the Crusades. After ending up in the middle of a web of romantic and cultural tangles, she finds herself in love with a Moor prince, while one of the Christian knights has fallen in love with a Moor princess. Others, however, are against the cross-cultural romance, and Bradamante's love is soon forced into a duel to the death. Will she ever be with her true love? Written by Jean-Marc Rocher",0.0,98.0,"Zeudi Araya Cristaldi","Barbara De Rossi","Ronn Moss","Maurizio Nichetti","Tanya Roberts","Giacomo Battiato","","",""
247954,"As the Light Goes Out",False,0,"cn",2.0,"2014-01-02","The bond of brotherhood is always stronger when you can be pitched into a life and death situation at any time and the only thing that gets you through the inferno is the trust that your brother will have your back. The firefighters of Hong Kong’s Pillar Point division who are expecting a quiet night to see off their retiring chief find their faith in each other stretched to the limits when a small fire at a liquor warehouse threatens to plunge the whole of Hong kong into darkness if it spreads to a nearby power plant supplying natural gas. Politics, rivalry, and suspicion all come into play when dubious decisions are made, warnings are ignored and colleagues start to fall. Can the Pillar Point brotherhood survive the night, if not the fire, with their trust in each other intact?",0.0,115.0,"Nicholas Tse","Shawn Yue","Simon Yam","Liu Kai-Chi","Jackie Chan","Derek Kwok Chi-Kin","","",""
294463,"Lou!",False,0,"fr",5.0,"2014-10-08","Lou, a creative and dreamy 12-year-old girl, lives alone with her mother in an orange building with tons of little balconies that give access to the roof. Mina has been her best friend since kindergarten, and Lou has been in love with Tristan, one of her neighbors, since elementary school. Her mother has relinquished her own personal happiness of late so as to devote herself to her daughter, but their little bubble bursts when Mom meets a man and Lou at last dares speak to Tristan.",0.0,104.0,"Ludivine Sagnier","Kyan Khojandi","Lola Lasseron","Nathalie Baye","Julie Ferrier","Julien Neel","Marc Syrigas","Julien Neel",""
169069,"Studio illegale",False,0,"it",2.0,"2013-02-06","",0.0,0.0,"Fabio Volo","Zoé Félix","Ennio Fantastichini","Marina Rocco","Pino Micol","Umberto Riccioni Carteni","","",""
2034,"Training Day",False,45000000,"en",24.0,"2001-10-05","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",104876233.0,122.0,"Denzel Washington","Ethan Hawke","Scott Glenn","Tom Berenger","Harris Yulin","Antoine Fuqua","David Ayer","",""
218443,"Graveyard Shift",False,0,"ru",0.0,"2005-01-20","A maniac terrorizes a town during rainy nights. And exactly on one rainy night a student has a night shift in a 24-hour shop. And exactly on this night the owner of the shop goes to play in a casino, his wife wants to be entertained, a detective is awaiting for a crime to be committed and certainly... the maniac begins hunting.",0.0,85.0,"Pavel Barshak","Viktor Sukhorukov","Ingeborga Dapkunaite","Vyacheslav Razbegaev","Andrey Krasko","Valeri Rozhnov","Valeri Rozhnov","",""
403232,"Vigilante Diaries",False,4000000,"en",5.0,"2016-09-01","The Vigilante Diaries is a high octane action-adventure film featuring 90's movie heroes, explosive action, and international espionage. The film revolves around a team of black-ops agents turned crime-fighters, led by a brooding anti-hero, known only as ""The Vigilante."" These jam-packed missions of rescue and revenge take us from the mega-mansions and underbelly of Los Angeles to far away places like Iraq, Armenia, Russia, and The United Kingdom to introduce us to a cast of colorful, dangerous, and hilarious characters. From Beverly Hills filmmaker Mike Hanover, to a trio of Asian femme fatales, to ruthless Armenian mobsters, and at the top, a pair of deep cover super spies hell bent on throwing the world into chaos.",0.0,107.0,"Michael Jai White","Danny Trejo","Michael Madsen","Jason Mewes","Paul Sloan","Christian Sesma","","",""
90955,"The Sky Dragon",False,0,"en",0.0,"1949-04-27","All the passengers on an airplane headed for San Francisco are drugged, and when they wake up, it is discovered that a quarter-million dollars is missing. Charlie Chan--and, of course, his #1 son--must discover the identity of the person who doped the passengers and stole the money.",0.0,64.0,"Roland Winters","Keye Luke","Mantan Moreland","Elena Verdugo","Noel Neill","Lesley Selander","Oliver Drake","",""
39180,"See Spot Run",False,0,"en",19.0,"2001-03-02","A drug sniffing agent canine is a target for an assassin boss so the FBI calls Witness Protection to send him somewhere else. Meanwhile a single Mom puts her 6 year old boy James in the care of her irresponsible, mailman, neighbor, Gordon, when the babysitter bails on her. Meanwhile, an assassin mob boss hires 2 goons to kill Agent 11. But when 11 escapes from the van when they tried to kill him, he hides in Gordon's Mailtruck that James is in too. And guess what they name him. Spot.",0.0,94.0,"Michael Clarke Duncan","David Arquette","Leslie Bibb","Joe Viterelli","Steve Schirripa","John Whitesell","","",""
63045,"Textuality",False,0,"en",1.0,"2011-04-22","Two people attempt to get into a relationship, while exiting the multiple relationships they were each managing through their Blackberries before they met.",0.0,90.0,"Jason Lewis","Carly Pope","Eric McCormack","Liam Card","Kristen Holden-Ried","Warren P. Sonoda","","",""
259557,"Running Scared",False,0,"en",1.0,"1980-11-01","It's 1961. Two servicemen smuggle a box of military gear to USA. Leroy tries out a military camera and accidentally takes a picture of some military facilities. Army finds one of the pictures and thinks they're communist spies.",0.0,96.0,"Ken Wahl","Judge Reinhold","Annie McEnroe","Bradford Dillman","John Saxon","Paul Glickler","David Odell","",""
19137,"After the Fox",False,0,"en",2.0,"1966-01-01","Criminal mastermind 'The Fox' sets up a phony film production and masquerades as it's director as part of a plan to smuggle a stolen gold shipment into Italy.",0.0,108.0,"Peter Sellers","Victor Mature","Britt Ekland","Martin Balsam","Akim Tamiroff","Vittorio De Sica","","",""
314095,"The Lost City of Z",False,30000000,"en",39.0,"2016-10-15","At the dawn of the 20th century, British explorer Percy Fawcett journeys into the Amazon, where he discovers evidence of a previously unknown, advanced civilization that may have once inhabited the region. Despite being ridiculed by the scientific establishment, which views indigenous populations as savages, the determined Fawcett, supported by his devoted wife, son, and aide-de-camp, returns to his beloved jungle in an attempt to prove his case.",8574339.0,140.0,"Charlie Hunnam","Robert Pattinson","Sienna Miller","Tom Holland","Angus Macfadyen","James Gray","","",""
36820,"Won Ton Ton: the Dog Who Saved Hollywood",False,0,"en",1.0,"1976-07-26","Won Ton Ton, the Dog Who Saved Hollywood is a 1976 film directed by Michael Winner.",0.0,92.0,"Bruce Dern","Madeline Kahn","Art Carney","Phil Silvers","Teri Garr","Michael Winner","","",""
339396,"True Memoirs of an International Assassin",False,40000000,"en",10.0,"2016-11-11","After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",0.0,98.0,"Kevin James","Maurice Compte","Andy García","Kim Coates","Zulay Henao","Jeff Wadlow","","",""
26842,"The Message",False,0,"en",14.0,"1977-03-09","Handsomely-mounted historical epic concerns the birth of the Islamic faith and the story of the prophet Mohammed.",0.0,177.0,"Anthony Quinn","Irene Papas","Michael Ansara","Johnny Sekka","Michael Forest","Moustapha Akkad","","",""
294690,"Saints and Soldiers: The Void",False,0,"en",6.0,"2014-08-15","Germany, May 1945, deep in the Harz Mountains a U.S. tank crew discovers a platoon of Germans preparing to ambush U.S. supply trucks.",0.0,96.0,"Adam Gregory","Timothy S. Shoemaker","Ben Urie","Michael Todd Behrens","David Morgan","Ryan Little","Ryan Little","",""
179519,"Uncle Marin, the Billionaire",False,0,"ro",1.0,"1979-02-05","A paysan is mistaken for a millionaire to whom he looks exactly like.",0.0,88.0,"Amza Pellea","Sebastian Papaiani","Mircea Albulescu","Colea Rautu","Puiu Calinescu","Sergiu Nicolaescu","","",""
35201,"The Holcroft Covenant",False,0,"en",5.0,"1985-09-20","A man who was a confidant of Adolf Hitler dies and leaves a fortune to make amends for his Nazi past--but his son has to search the world to find it",0.0,112.0,"Michael Caine","Anthony Andrews","Victoria Tennant","Lilli Palmer","Mario Adorf","John Frankenheimer","","",""
107352,"Sweet Revenge",False,0,"en",1.0,"1987-02-06","Nancy Allen plays an investigative news reporter Jillian Gray, who, along with her daughter is kidnapped by white slave king Cicero, after getting too close with her investigation. Now that she has escaped, she seeks revenge on Ciero",0.0,78.0,"Nancy Allen","Ted Shackelford","Martin Landau","Sal Landi","Michele Little","Mark Sobel","","",""
98549,"The Legend of Hell's Gate: An American Conspiracy",False,0,"en",0.0,"2011-03-03","In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",0.0,108.0,"Eric Balfour","Lou Taylor Pucci","Henry Thomas","James Lafferty","Summer Glau","Tanner Beard","","",""
25973,"What Love Is",False,0,"en",1.0,"2007-03-23","It's Valentine's Day and Tomhas big plans. He's about to get engaged and has a surprise party planned to share the good news with friends. But things take a turn for the worse. Tom returns home only to discover his girlfriend has packed up and left him. Now, instead of a surprise party, the surprise is on Tom. Fortunately, his friends are there to help him make sense of it all.",0.0,93.0,"Cuba Gooding Jr.","Matthew Lillard","Sean Astin","Terrence 'T.C.' Carson","Anne Heche","Mars Callahan","","",""
298583,"All Roads Lead to Rome",False,0,"en",17.0,"2016-01-14","Maggie is an uptight, single mother and college writing teacher from New York City. In an effort to reconnect with her troubled teen daughter Summer, she decides to embark on a journey to a Tuscan village where she frequented in her younger days. Upon arrival, Maggie runs into Luca a handsome former lover who is still a bachelor and lives with his eighty-year-old mother Carmen. Summer (missing her “bad boy” boyfriend in NYC) and Carmen (secretly planning a wedding against Luca’s wishes to MARCELINO, her one true love in Rome) impulsively steal Luca’s car and race off to Rome. Maggie and Luca quickly pursue allowing the two mismatched couples to spend some time together and develop a new understanding of each other.",0.0,90.0,"Sarah Jessica Parker","Paz Vega","Claudia Cardinale","Raoul Bova","Rosie Day","Ella Lemhagen","","",""
19317,"Zorro, The Gay Blade",False,0,"en",5.0,"1981-07-17","George Hamilton stars in a dueling dual role as twin sons of the legendary Zorro. Soon after the dashing Don Diego Vega inherits his father's famous sword and costume, a broken ankle prevents the masked avenger from fulfilling his heroic duties. When his flamboyantly fashion-conscious brother assumes the secret identity to continue an ongoing fight for justice, the results are nothing short of hilarious!",0.0,93.0,"George Hamilton","Lauren Hutton","Brenda Vaccaro","Ron Leibman","Donovan Scott","Peter Medak","","",""
10874,"Muppet Treasure Island",False,0,"en",12.0,"1996-02-16","After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",34327391.0,100.0,"Tim Curry","Kevin Bishop","Jennifer Saunders","Billy Connolly","Dave Goelz","Brian Henson","Jerry Juhl","",""
107605,"Bloodfist 2050",False,0,"en",1.0,"2005-08-04","Alex Danko descends into the ultra-violent underworld of extreme martial-arts to find his brother's killer with the help of hardened Detective Ramirez and his brother's alluring ex-lover in this post-apocalyptic allegory of greed and revenge set in in 2050 Los Angeles.",0.0,78.0,"Matt Mullins","Joe Sabatino","Glen Meadows","Beverly Lynne","Joe Mari Avellana","Cirio H. Santiago","","",""
48215,"The Dagger of Kamui",False,0,"ja",2.0,"1985-01-01","Young Jiro finds his mother and sister murdered at home; falsely accused, he flees to a new life and trains to be an assassin.",0.0,132.0,"Hiroyuki Sanada","Taro Ishida","Yuriko Yamamoto","Ichirô Nagai","Kaneto Shiozawa","Rintaro","","",""
54430,"Topper Takes a Trip",False,0,"en",1.0,"1938-12-29","Mrs Topper's friend Mrs Parkhurst has convinced Mrs topper, to file for a divorce from Cosmo, due to the strange circumstances of his trip with ghost Marion Kirby. Marion comes back from heaven's door to help Cosmo again, this time only with dog Mr. Atlas. Due to a strange behavior of Cosmo, the judge refuses to divorce them, so Mrs Parkhurst takes Mrs Topper on a trip to France, where she tries to arrange the final reasons for the divorce, with help of a gold-digging French baron, Marion takes Cosmo to the same hotel, to bring them back together and to get her own final ticket to heaven, but the whole thing turns out to be not too easy.",0.0,80.0,"Constance Bennett","Roland Young","Billie Burke","Alan Mowbray","Verree Teasdale","Norman Z. McLeod","Jack Jevne","Eddie Moran",""
296524,"Deepwater Horizon",False,110000000,"en",24.0,"2016-09-29","A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",121790373.0,107.0,"Mark Wahlberg","Kurt Russell","John Malkovich","Gina Rodriguez","Dylan O'Brien","Peter Berg","Matthew Michael Carnahan","Matthew Sand",""
26936,"Boiling Point",False,0,"ja",3.0,"1990-09-15","Masaki, a baseball player and gas-station attendant, gets into trouble with the local Yakuza and goes to Okinawa to get a gun to defend himself. There he meets Uehara, a tough gangster, who is in serious debt to the yakuza and planning revenge.",0.0,96.0,"Yūrei Yanagi","Yuriko Ishida","Gadarukanaru Taka","Dankan","Makoto Ashikawa","Takeshi Kitano","Takeshi Kitano","",""
320996,"Iliza Shlesinger: Freezing Hot",False,0,"en",1.0,"2015-01-23","Smart and brazen comedian Iliza Shlesinger shares her unflinchingly honest observations on the differences between men and women. Filled with hashtag-able catch phrases, this is a laugh-out-loud revelation exposing some of women’s best kept - and ugliest - secrets, including truths about first date attire, fantasy break-ups and the tireless pursuit of not being cold while still looking hot.",0.0,71.0,"Iliza Shlesinger","","","","","","","",""
11627,"Münchhausen",False,0,"de",3.0,"1943-03-05","Münchhausen is a 1943 fantasy comedy film directed by Josef von Báky, a prominent director who remained in Germany under the Nazi regime. Despite being made in Nazi Germany, this film is noted for the way in which it was able to avoid the politics of the time. Science fiction author David Wingrove has commented that this work “sidesteps immediate political issues whilst conjuring up marvellous visual images of an ageless pastoral Germany.”The story follows the life of Baron Hieronymus von Münchhausen who was granted immortality by a sorcerer some 200 years previously. Here he recounts to a group of friends tales of his travels through Russia, his encounter with a man who could run more than 200 miles per hour, and a ring he was given which would make him invisible. His story culminates in his recounting a trip to the Moon where he meets bodyless plant people.",0.0,134.0,"Hans Albers","Wilhelm Bendow","Ferdinand Marian","Käthe Haack","Hans Brausewetter","Josef von Báky","Erich Kästner","",""
19258,"Stroker Ace",False,0,"en",12.0,"1983-07-01","Stroker Ace, a champion NASCAR driver, is standing at the top of his career, but is getting fed up with having to do as he's told. In between rebelling against his sponsor (a fried chicken chain)'s promotion gimmicks (like making him dress up in giant chicken suit) he spends the rest of the movie trying to bed the buxom Pembrook.",0.0,96.0,"Burt Reynolds","Ned Beatty","Jim Nabors","Parker Stevenson","Loni Anderson","Hal Needham","Hugh Wilson","Hal Needham",""
10861,"Maximum Risk",False,25000000,"en",13.0,"1996-09-13","A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.",51702483.0,100.0,"Jean-Claude Van Damme","Natasha Henstridge","Jean-Hugues Anglade","Zach Grenier","Paul Ben-Victor","Ringo Lam","","",""
59060,"Alan Davies: Live at the Lyric",False,0,"en",0.0,"1994-11-06","Following his 'Perrier Award' nomination and his 'Festival Critics' award for his sold out season at the Edinburgh Festival, Alan Davies performed his one man show at the Lyric Theatre in the heart of London's West End.",0.0,63.0,"Alan Davies","","","","","David G. Hillier","","",""
312526,"Alien Outpost",False,0,"en",8.0,"2014-09-19","A documentary crew follows an elite unit of soldiers in the wake of an alien invasion.",0.0,93.0,"Joe Reegan","Reiley McClendon","Matthew Holmes","Rick Ravanello","Adrian Paul","Jabbar Raisani","Blake Clifton","Jabbar Raisani",""
30649,"Carlin on Campus",False,0,"en",0.0,"1984-04-18","George Carlin hits the boards with the former Hippie-Dippie Weatherman's take on Brooklynese pronunciations of the names of sexually transmitted disease (""hoipes""), plus a prayer for the separation of church and state, feuds between breakfast foods, and the absurdity of wearing jungle camouflage in a desert.",0.0,59.0,"George Carlin","","","","","Steven J. Santos","","",""
71767,"Robbery at 3 O'clock",False,0,"es",0.0,"1962-12-10","Galindo works in a bank. One day he convinces the other employees in the bank to plan a hold-up in the bank they are working. They prepare everything carefully. However, real robbers come just before the fake ones.",0.0,92.0,"José Luis López Vázquez","Cassen","Gracita Morales","Katia Loritz","Manuel Alexandre","José María Forqué","Vicente Coello","",""
156007,"The Flying Dagger",False,0,"zh",2.0,"1969-06-18","The Yu family earn the ire of the Green Dragon clan when the daughter (Cheng Pei-Pei) kills the clan chief's son (a rapist and murderer). The Green Dragon chief wounds family head Yu Yuan with his flying daggers, and kills many others who try to protect the noble family. Wandering swordsman Ying Qing (Lo Lieh) saves the family in a fight, using his own flying dagger skills, but his allegiances and motives are unclear.",0.0,0.0,"Cheng Pei-Pei","Lo Lieh","Cheng Lui","Cheng Miu","Wu Ma","Chang Cheh","","",""
375384,"Lie Detector",False,0,"en",0.0,"2011-07-22","A job interview goes horribly wrong when a lie detector exposes people‘s true feelings about each other.",0.0,4.0,"Danny Gutierrez","Dane Hanson","Mike Heim","","","Paul Emerson","","",""
27381,"Innocent Blood",False,0,"en",7.0,"1992-09-25","A beautiful vampire turns a crime lord into a creature of the night.",0.0,112.0,"Anne Parillaud","Anthony LaPaglia","Robert Loggia","Chazz Palminteri","David Proval","John Landis","Michael Wolk","",""
1865,"Pirates of the Caribbean: On Stranger Tides",False,380000000,"en",50.0,"2011-05-14","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",1045713802.0,136.0,"Johnny Depp","Penélope Cruz","Ian McShane","Kevin McNally","Geoffrey Rush","Rob Marshall","Ted Elliott","Terry Rossio",""
32985,"Solomon Kane",False,45000000,"en",17.0,"2009-09-16","A nomadic 16th century warrior, condemned to hell for his brutal past, seeks redemption by renouncing violence, but finds some things are worth burning for as he fights to free a young Puritan woman from the grip of evil.",7810000.0,104.0,"James Purefoy","Pete Postlethwaite","Alice Krige","Mackenzie Crook","Max von Sydow","Michael J. Bassett","Michael J. Bassett","",""
52365,"Dream Wife",False,0,"en",2.0,"1953-06-19","Clemson Reade, a business tycoon with marriage on his mind, and Effie, a U.S. diplomat, are a modern couple. Unfortunately there seems to be too much business and not enough pleasure on the part of Effie. When Clemson meets Tarji, a princess trained in all the arts of pleasing men, he decides he wants an old fashioned girl. Princess Tarji's father is king of oil-rich Bukistan. Because of the oil situation and to maintain good political relations during the courtship between Clemson &amp; Tarji, the State Department assigns a diplomat to maintain protocol until the wedding - Effie!",0.0,100.0,"Cary Grant","Deborah Kerr","Walter Pidgeon","Betta St. John","Eduard Franz","Sidney Sheldon","","",""
133931,"Zambezia",False,20000000,"en",16.0,"2012-06-05","Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community",0.0,83.0,"Jeremy Suarez","Samuel L. Jackson","Abigail Breslin","Leonard Nimoy","Jeff Goldblum","Wayne Thornley","Wayne Thornley","Andrew Cook",""
16246,"Gone in 60 Seconds",False,0,"en",6.0,"1974-07-28","Insurance investigator Maindrian Pace and his team lead double-lives as unstoppable car thieves. When a South American drug lord pays Pace to steal 48 cars for him, all but one, a 1973 Ford Mustang, are in the bag. As Pace prepares to rip-off the fastback, codenamed ""Eleanor"", in Long Beach, he is unaware that his boss has tipped off the police after a business dispute.",0.0,105.0,"H.B. Halicki","Marion Busia","Jerry Daugirda","James McIntyre","George Cole","H.B. Halicki","H.B. Halicki","",""
101190,"Gangsters and Philantropists",False,0,"pl",0.0,"1963-02-15","The movie consists of two satirical novel based on the same idea: both the ""gangsters"" and ""philanthropists"" end up in the courtroom.",0.0,82.0,"Gustaw Holoubek","Wiesław Michnikowski","Hanna Bielicka","Marian Kociniak","Roman Kłosowski","Jerzy Hoffman","","",""
279049,"Mission Impossible: Samurai",False,0,"ja",0.0,"2014-06-21","During the reign of the eighth shogun of the Tokugawa shogunate, the Yunagaya Domain in the Tohoku region is a small han. But at the han, there is a gold mine. Suddenly, Masaatsu Naito of Yunagaya Domain receives an order to perform Sankin-kotai within 5 days.  Sankin-kotai is a custom that requires the daimyo to visit the shogun in Edo. Unfortunately, the time needed to visit the shogun in Edo for Masaatsu Naito is 8 days. Masaatsu Naito also learns he received the order because a high ranking government official wants the gold mine. Also, the expense for Sankin-kotai is high and the Yunagaya Domain is such a small han that it seems impossible to complete. Nevertheless, Masaatsu Naito begins an unexpected operation to complete Sankin-kotai in 5 days.",0.0,119.0,"Kuranosuke Sasaki","Kyoko Fukada","Tsuyoshi Ihara","Masahiko Nishimura","Takanori Jinnai","Katsuhide Motoki","Akihiro Dobashi","",""
42371,"Take This Job and Shove It",False,0,"en",2.0,"1981-04-24","A junior executive is ordered to boost output in the hometown brewery where his old friends work.",0.0,100.0,"Barbara Hershey","Art Carney","Robert Hays","David Keith","Tim Thomerson","Gus Trikonis","Barry Schneider","",""
36918,"The Emperor and the Golem",False,0,"cs",0.0,"1952-01-04","Rudolph II, the Holy Roman Emperor, does not have a simple life. And yet he manages to complicate it even more with his frequent outbursts of anger. While he searches for a mythical Golem, an animated clay statue, Matthew the Baker is thrown into the dungeon for selling the special buns for the emperor to people. Matthew is accidentally mistaken for the emperor and takes his place. And when the Golem is finally found, it will complicate things beyond comprehension...",0.0,144.0,"Jan Werich","Nataša Gollová","František Černý","František Filipovský","Marie Vášová","Martin Frič","","",""
19728,"The Blue Max",False,5000000,"en",7.0,"1966-06-21","A young pilot in the German air force of 1918, disliked as lower-class and unchivalrous, tries ambitiously to earn the medal offered for 20 kills.",0.0,156.0,"George Peppard","James Mason","Ursula Andress","Jeremy Kemp","Karl Michael Vogler","John Guillermin","","",""
160085,"Schlussmacher",False,0,"de",7.0,"2013-01-10","An employee at a professional separation agency -- a business that helps couples break up -- embarks on his toughest assignment yet: helping his own parents part ways.",0.0,110.0,"Matthias Schweighöfer","Milan Peschel","Nadja Uhl","Anna Bederke","Heiner Lauterbach","Matthias Schweighöfer","","",""
36765,"Professori Uuno D.G. Turhapuro",False,0,"en",0.0,"1975-08-29","Uuno is unemployed and his friends try to arrange a job for him. With his imagination, though, and the help of Härski Hartikainen (Spede Pasanen), he somehow manages to avoid all work, until he becomes what he has always dreamt of being - a film star. Uuno's father-in-law has other plans for his occupation, though: since Uuno knows the Dandelion, he has potential for a professor of botany.",0.0,86.0,"Vesa-Matti Loiri","Marjatta Raita","Spede Pasanen","","","Ere Kokkonen","","",""
209244,"Are You Here",False,0,"en",18.0,"2013-09-07","When Steve Dallas, a womanizing local weatherman, hears that his off-the-grid best friend Ben Baker has lost his estranged father, the two return to Ben's childhood home. Once there, they discover Ben has inherited the family fortune, and the ill-equipped duo must battle Ben's formidable sister and deal with his father's gorgeous 25-year old widow.",0.0,114.0,"Owen Wilson","Zach Galifianakis","Amy Poehler","Laura Ramsey","Lauren Lapkus","Matthew Weiner","","",""
101660,"V",False,0,"en",6.0,"1983-05-01","Aliens pretending to be friendly come to Earth and are received openly. The aliens have masqueraded themselves to look just like humans. When it is discovered that the aliens' planet is dying and that they have come to rape the Earth of its natural resources, the war for Earth begins.",0.0,197.0,"Marc Singer","Faye Grant","Jane Badler","Michael Durrell","Blair Tefkin","Kenneth Johnson","","",""
84062,"Darktown Strutters",False,0,"en",0.0,"1975-10-07","When a prominent abortion clinic owner goes missing along with a string of other black community leaders, her singing daughter and her fellow female biker gang members investigate.",0.0,90.0,"Trina Parks","Edna Richardson","Bettye Sweet","Shirley Washington","Roger E. Mosley","William Witney","George Armitage","",""
29032,"The Secret Invasion",False,600000,"en",0.0,"1964-09-16","During World War II, convicts are recruited by the Allies for an extremely hazardous mission.",0.0,95.0,"Stewart Granger","Raf Vallone","Mickey Rooney","Edd Byrnes","Henry Silva","Roger Corman","","",""
71524,"Ace of Aces",False,0,"fr",3.0,"1982-10-27","In this action comedy the French boxer Jo Cavalier is charmed on the train to Berlin for the Olympics in Hitler's Germany by the little boy Simon Rosenblum who asks his autograph; when it turns out his adorable young fan is a Jewish orphan in danger of persecution, he risks his one shot at Olympic glory to save Simon and his family, helped only by a German officer-gentleman who became his friend in World War I, by an adventurous escape to Switzerland, Nazi troops on their heals and braving impossible odds in roller coaster-style.",0.0,100.0,"Jean-Paul Belmondo","Marie-France Pisier","Rachid Ferrache","Frank Hoffmann","Günter Meisner","Gérard Oury","","",""
13194,"Highlander: The Search for Vengeance",False,0,"en",5.0,"2007-06-05","Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",0.0,86.0,"Alistair Abell","Hank Banks","Kathleen Barr","Zachary Samuels","Janyse Jaud","Yoshiaki Kawajiri","","",""
